id,rid,grad_yr,type,type2,parent,degree,major,spouse_type,spouse_type2,median_income,re_val,title,affinity,latest_date,pldg_blc,cons_giving,fy16,fy15,fy14,ttl_giving,low_rating,high_rating
538371,538403,2006,I     ,A     , ,BBA   ,Finance,      ,      ,70507,149600,                                                  ,1, ,0,0,0,0,0,0,10000,50000
538410,538614,2002,I     ,A     , ,BS    ,Behavioral Science,      ,      ,80120,89860,Research Assistant                                ,2, ,0,0,0,0,0,0,10000,50000
538474,538679,2004,I     ,A     , ,BS    ,Therapeutic Recreation,      ,      ,43889,131600,                                                  ,2, ,0,0,0,0,0,0,10000,50000
539181,539335,2006,I     ,A     , ,BSN   ,Nursing,I     ,I     ,46217,70000,                                                  ,1, ,0,0,0,0,0,0,1000,10000
539433,539650,2003,I     ,A     , ,BBA   ,Marketing,I     ,A     ,64517,138600,                                                  ,0, ,0,0,0,0,0,0,10000,50000
539515,539732,2003,I     ,A     , ,BA    ,English Language and Literature,      ,      ,97692,97497,Substitute Teacher                                ,2, ,0,0,0,0,0,0,10000,50000
539526,539636,2002,I     ,A     , ,MBA   ,Business General,I     ,A     ,65260,135100,Vice President Properties & Procurement           ,0, ,0,0,0,0,0,0,10000,50000
539610,539752,2004,I     ,A     , ,BA    ,Biology,      ,      ,76195,163000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
539645,539895,2006,I     ,A     , ,BS    ,Information Systems,      ,      ,65260,112500,Operations Support Manager                        ,2, ,0,0,0,0,0,0,1000,10000
539656,539725,2003,I     ,A     , ,BA    ,English Language and Literature,      ,      ,74626,135000,4th to 6th Grade Teacher                          ,0, ,0,0,0,0,0,0,10000,50000
539668,539734,2003,I     ,A     , ,BA    ,English Language and Literature,I     ,A     ,60516,126740,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
539746,539966,2006,I     ,A     , ,BS    ,Psychology,      ,      ,57859,244200,                                                  ,1, ,0,0,0,0,0,0,10000,50000
539753,539791,2004,I     ,A     , ,BBA   ,Business General,      ,      ,73843,121940,Account Management Manager                        ,1, ,0,0,0,0,0,0,10000,50000
539759,539766,2005,I     ,A     , ,BS    ,Biology,I     ,A     ,74626,139900,Stay-At-Home Mom                                  ,1,4/27/2006,0,0,0,0,0,5,10000,50000
539834,539879,2003,I     ,I     , ,      , ,I     ,I     ,42926,35776,President                                         ,0, ,0,0,0,0,0,0,0,25000
540101,540196,2002,I     ,A     , ,BS    ,Group Science,      ,      ,41364,168300,                                                  ,0, ,0,0,0,0,0,0,10000,50000
540145,540270,2003,I     ,A     , ,BFA   ,Art,      ,      ,60795,169804,                                                  ,1, ,0,0,0,0,0,0,10000,50000
540163,540293,2005,I     ,A     , ,BS    ,Group Science,      ,      ,42926,45100,Facilitator/Advocate                              ,1, ,0,0,0,0,0,0,1000,10000
540205,540446,2004,I     ,A     , ,BS    ,Earth Science,I     ,A     ,64517,318800,President                                         ,1, ,0,0,0,0,0,0,10000,50000
540236,540332,2003,I     ,A     , ,BBA   ,Finance,      ,      ,70507,124400,Supervirsor- Insurance Adjusters                  ,1, ,0,0,0,0,0,0,10000,50000
540248,540264,2005,I     ,A     , ,BS    ,Occup Safety/Health Management,I     ,A     ,53249,215000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
540249,540304,2005,I     ,A     , ,BFA   ,Art,      ,      ,39286,142500,                                                  ,11,6/30/2009,0,0,0,0,0,320,10000,50000
540272,540275,2004,I     ,A     , ,BS    ,Psychology,      ,      ,58814,237400,Special Education Teacher                         ,0, ,0,0,0,0,0,0,10000,50000
540273,540509,2006,I     ,A     , ,BA    ,English Language and Literature,      ,      ,47522,145600,                                                  ,0, ,0,0,0,0,0,0,10000,50000
540277,540380,2007,I     ,A     , ,BA    ,English Language and Literature,      ,      ,52863,170000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
540302,540329,2005,I     ,A     , ,BS    ,Psychology,      ,      ,50720,35300,Child Protective Services worker                  ,0, ,0,0,0,0,0,0,10000,50000
540303,540445,2005,I     ,A     , ,BS    ,Health Science,      ,      ,52221,121000,                                                  ,1, ,0,0,0,0,0,0,10000,50000
540338,540500,2002,I     ,A     , ,BBA   ,Business General,      ,      ,74375,248820,CPA/Management Consultant                         ,2, ,0,0,0,0,0,0,10000,50000
540341,540510,2007,I     ,A     , ,BBA   ,Accounting,      ,      ,51649,69600,CPA                                               ,1,1/25/2015,0,0,0,10,0,10,10000,50000
540351,540538,2004,I     ,A     , ,MSE   ,Engineering,      ,      ,29588,53600,Student                                           ,0, ,0,0,0,0,0,0,1000,10000
540378,540536,2003,I     ,A     , ,BS    ,Cell and Molecular Biology,      ,      ,70507,142600,                                                  ,1, ,0,0,0,0,0,0,10000,50000
540398,540512,2004,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,65157,179000,Self Employed Child Care                          ,0, ,0,0,0,0,0,0,10000,50000
540406,540600,2005,I     ,A     , ,BA    ,Geography,      ,      ,42605,17200,Volunteer GIS Analyst                             ,1, ,0,0,0,0,0,0,1000,10000
540578,540601,2004,I     ,A     , ,BS    ,Biology,      ,      ,70093,138636,Research Scientist                                ,0, ,0,0,0,0,0,0,10000,50000
540596,540817,2006,I     ,A     , ,MED   ,General Education,      ,      ,67412,240000,Principal                                         ,0, ,0,0,0,0,0,0,10000,50000
546734,546897,2007,I     ,A     , ,BS    ,Biomedical Sciences,I     ,A     ,46191,206400,Manufacturing Operations Group Leader             ,12,4/5/2012,0,7,0,48,48,322,10000,50000
546814,546826,2003,I     ,A     , ,BSN   ,Nursing,      ,      ,43889,163600,RN                                                ,3, ,0,0,0,0,0,0,10000,50000
546873,546982,2006,I     ,A     , ,BS    ,Computer Science,      ,      ,67412,140400,Software Development                              ,1, ,0,0,0,0,0,0,10000,50000
547034,547287,2006,I     ,A     , ,BS    ,Health Science,      ,      ,94103,209800,Nurse Manager                                     ,1, ,0,0,0,0,0,0,10000,50000
547040,547229,2008,I     ,A     , ,BS    ,Psychology,      ,      ,40808,97400,Direct Care                                       ,0, ,0,0,0,0,0,0,1000,10000
547167,547217,1981,I     ,A     , ,BBA   ,Marketing,      ,      ,43889,152600,Business Analyst                                  ,1, ,0,0,0,0,0,0,10000,50000
547355,547522,2005,I     ,A     , ,BS    ,Biology,      ,      ,44710,103600,Science Teacher                                   ,1, ,0,0,0,0,0,0,1000,10000
547439,547524,2004,I     ,A     , ,BSW   ,Social Work,      ,      ,34407,82000,Social Worker                                     ,6,10/27/2014,0,6,0,50,20,360,1000,10000
550965,551008,2004,I     ,A     , ,MED   ,Reading,      ,      ,44181,374000,Teacher                                           ,0, ,0,0,0,0,0,0,0,63579
551160,551361,2003,I     ,A     , ,MS    ,Criminal Justice,      ,      ,63552,142000,Corrections Department                            ,0, ,0,0,0,0,0,0,10000,50000
551362,551402,2007,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,51587,138900,Teacher                                           ,1, ,0,0,0,0,0,0,10000,50000
551420,551508,2006,I     ,A     , ,BS    ,Psychology,      ,      ,55289,140000,Teacher                                           ,2, ,0,0,0,0,0,0,10000,50000
551563,551716,2006,I     ,A     , ,BS    ,Communications,I     ,A     ,70507,148000,Digital Account Executive                         ,2, ,0,0,0,0,0,0,10000,50000
551622,551786,2004,I     ,A     , ,BA    ,Criminal Justice,I     ,ST    ,55297,136800,                                                  ,2, ,0,0,0,0,0,0,10000,50000
552354,552444,2008,I     ,A     , ,BA    ,Advertising & Public Relations,      ,      ,138144,802000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
552484,552669,2004,I     ,A     , ,BA    ,Criminal Justice,      ,      ,51424,114000,Territory Asset Protection Manager                ,1,10/13/2014,0,0,0,25,0,100,0,10000
553457,553638,2005,I     ,A     , ,BA    ,Spanish,I     ,A     ,62744,122800,Receptionist                                      ,2, ,0,0,0,0,0,0,10000,50000
561341,561596,2005,I     ,A     ,Parent,BS    ,Chemistry,      ,      ,64696,142800,Environmental Project Manager                     ,1, ,0,0,0,0,0,0,10000,50000
561747,561867,2005,I     ,I     , ,      , ,I     ,I     ,76550,316400,Regional Manager                                  ,0, ,0,0,0,0,0,0,10000,50000
561964,562168,2006,I     ,A     , ,BSN   ,Nursing,      ,      ,57859,89400,                                                  ,1, ,0,0,0,0,0,0,10000,50000
561987,562024,2008,I     ,A     , ,BS    ,Occup Safety/Health Management,      ,      ,65230,191200,                                                  ,1, ,0,0,0,0,0,0,10000,50000
562006,562250,2013,I     ,A     , ,BBA   ,Management,      ,      ,90718,129100,Human Resources                                   ,2, ,0,0,0,0,0,0,10000,50000
562157,562306,2004,I     ,A     , ,MED   ,General Education,      ,      ,42926,644371,Teacher                                           ,0, ,0,0,0,0,0,0,25000,49999
562201,562216,2008,I     ,A     , ,BS    ,Physical Education,      ,      ,50663,89900,                                                  ,1, ,0,0,0,0,0,0,1000,10000
562328,562361,2007,I     ,A     , ,BSE   ,Engineering,      ,      ,51576,148600,Engineer                                          ,1, ,0,0,0,0,0,0,10000,50000
562567,562663,2005,I     ,A     , ,BS    ,Psychology,      ,      ,62807,195600,Forensic Interviewer                              ,2, ,0,0,0,0,0,0,10000,50000
568282,568362,2004,I     ,A     , ,BBA   ,Marketing,      ,      ,51830,184000,Director of e-Commerce Sales                      ,2, ,0,0,0,0,0,0,10000,50000
568462,568513,2007,I     ,A     , ,BA    ,English Language and Literature,I     ,I     ,58814,153500,1st Grade Teacher                                 ,2,9/26/2012,0,0,0,0,0,150,10000,50000
568464,568491,2007,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,54656,88500,                                                  ,1, ,0,0,0,0,0,0,1000,10000
568473,568475,2006,I     ,A     ,Parent,BA    ,English Language and Literature,      ,      ,65230,128000,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
568873,568971,2006,I     ,A     , ,BS    ,Art,      ,      ,39082,49500,Photographer                                      ,1, ,0,0,0,0,0,0,1000,10000
569183,569277,2008,I     ,A     , ,BBA   ,Business Economics,I     ,A     ,58814,110000,Housing Rehabilitation Specialist                 ,1,6/9/2009,0,0,0,0,0,50,10000,50000
569282,569415,2004,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,70507,154400,                                                  ,2, ,0,0,0,0,0,0,10000,50000
569459,569654,2004,I     ,A     , ,BS    ,Natural Resource Management,      ,      ,56890,93200,Transportation Planner                            ,1, ,0,0,0,0,0,0,10000,50000
569622,569758,2008,I     ,P     ,Parent,      , ,      ,      ,107301,551000,Nurse Educator                                    ,0, ,0,0,0,0,0,0,0,57603
570325,570561,2006,I     ,A     , ,BS    ,Information Systems,      ,      ,42926,30300,"Developer II, Application Support                 ",1, ,0,0,0,0,0,0,1000,10000
570782,570837,2006,I     ,I     , ,      , ,I     ,I     ,48616,209600,Financial Advisor                                 ,0,10/1/2009,0,0,0,0,0,345,15000,24999
572020,572275,2005,I     ,A     , ,MSA   ,Accounting,I     ,A     ,43889,186400,Accountant                                        ,1, ,0,0,0,0,0,0,10000,50000
572210,572421,2011,I     ,A     , ,BBA   ,Management,I     ,A     ,43889,122200,Account Manager                                   ,2, ,0,0,0,0,0,0,10000,50000
572683,572871,2009,I     ,A     , ,BS    ,Health Communication,      ,      ,64517,125400,                                                  ,1, ,0,0,0,0,0,0,10000,50000
572743,572789,2014,I     ,A     , ,BS    ,Political Science,      ,      ,62591,77200,Database Technicion                               ,3, ,0,0,0,0,0,0,10000,50000
572857,572915,2010,I     ,A     , ,BS    ,Health Science,      ,      ,53704,135167,Certified Clinical Technician        ,1, ,0,0,0,0,0,0,10000,50000
573342,573350,2012,I     ,A     , ,BBA   ,Finance,      ,      ,67412,337696,Biologics Sales Representative                    ,2, ,0,0,0,0,0,0,10000,50000
581034,581228,2007,I     ,A     , ,BBA   ,Management,      ,      ,55297,115200,Technical Manager                                 ,3, ,0,0,0,0,0,0,10000,50000
581174,581335,2007,I     ,A     , ,BS    ,Information Systems,      ,      ,71982,324600,Senior Technology Consultant and Owner            ,2, ,0,0,0,0,0,0,10000,50000
581324,581378,2006,I     ,A     , ,BA    ,GRO Social Studies,I     ,P     ,76550,736691,Teacher - 8th Grade English                       ,1,9/26/2013,0,0,0,0,100,100,50000,99999
581443,581582,2005,I     ,A     , ,BS    ,Criminal Justice,      ,      ,57859,145600,                                                  ,1, ,0,0,0,0,0,0,10000,50000
581484,581715,2007,I     ,A     , ,BS    ,Integrated Science,      ,      ,49067,95100,4th Grade Teacher                                 ,2, ,0,0,0,0,0,0,1000,10000
581486,581636,2005,I     ,A     , ,BS    ,Computer Science,      ,      ,66547,125000,Sophmore Engineering Manger                       ,1, ,0,0,0,0,0,0,1000,10000
581573,581660,2006,I     ,A     , ,BBA   ,Management,      ,      ,34521,70000,Salesman                                          ,1, ,0,0,0,0,0,0,10000,50000
581667,581898,2004,I     ,A     , ,BS    ,Group Science,      ,      ,39145,36100,3rd Grade Teacher                                 ,1, ,0,0,0,0,0,0,1000,10000
581677,581913,2008,I     ,A     , ,BS    ,Biology,      ,      ,42810,41170,                                                  ,2, ,0,0,0,0,0,0,10000,50000
581694,581714,2005,I     ,A     , ,BS    ,Biology,      ,      ,70507,323600,                                                  ,2, ,0,0,0,0,0,0,10000,50000
581804,581871,2008,I     ,A     , ,BS    ,Mathematics,      ,      ,91980,186769,Night Stocker                                     ,6, ,0,0,0,0,0,0,10000,50000
581968,581969,2006,I     ,A     , ,BA    ,Statistics,      ,      ,83661,144620,In-Store Teller                                   ,2, ,0,0,0,0,0,0,10000,50000
582071,582290,2013,I     ,A     , ,BSE   ,Product Dsgn & Mfg Engineering,      ,      ,32016,87550,Engineer                                          ,0, ,0,0,0,0,0,25,10000,50000
582106,582172,2006,I     ,A     , ,BA    ,Philosophy,      ,      ,57859,513200,Database Specialist                               ,12, ,0,0,0,0,0,0,10000,50000
583244,583414,2010,S     ,A     , ,BS    ,Liberal Studies,      ,      ,70507,133000,Records Assistant                                 ,3, ,0,0,0,0,0,0,10000,50000
584685,584913,2011,I     ,I     , ,      , ,      ,      ,56890,187200,Owner                                             ,0, ,0,0,0,0,0,0,0,0
584898,585129,2009,I     ,A     , ,BS    ,Communications,      ,      ,57859,136400,Lead Admissions Counselor                         ,3,4/11/2014,0,0,0,0,50,60,10000,50000
586060,586280,2007,I     ,A     , ,BBA   ,Marketing,      ,      ,74626,108800,E-Commerce Shipping Analyst                       ,2, ,0,0,0,0,0,0,10000,50000
586158,586361,2007,I     ,A     , ,BS    ,Integrated Science,      ,      ,42181,118500, Sixth Grade Teacher & 5th/6th Grade Science Teach,1, ,0,0,0,0,0,0,10000,50000
586204,586377,2012,I     ,A     , ,BBA   ,Business Economics,      ,      ,49067,119000,Mortgage Underwriter                              ,1, ,0,0,0,0,0,0,10000,50000
586335,586582,2005,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,40808,140600,                                                  ,1, ,0,0,0,0,0,0,10000,50000
586479,586724,2007,I     ,A     , ,BS    ,Psychology,      ,      ,70507,179800,Assistant Manager                                 ,1, ,0,0,0,0,0,0,10000,50000
586569,586699,2008,I     ,A     , ,BS    ,Integrated Science,      ,      ,57859,84800,                                                  ,1, ,0,0,0,0,0,0,10000,50000
586697,586799,2006,I     ,A     , ,MED   ,General Education,      ,      ,64696,231400,Dean of Students                                  ,0, ,0,0,0,0,0,0,10000,50000
586715,586780,2008,I     ,A     , ,BBA   ,Accounting,      ,      ,110294,215000,Tax Supervisor                                    ,1, ,0,0,0,0,0,0,1000,10000
587211,587213,2010,I     ,A     , ,BS    ,Computer Science,      ,      ,47522,151600,Software Designer                                 ,9, ,0,0,0,0,0,40,10000,50000
587261,587461,2010,I     ,A     , ,BS    ,Public Administration,      ,      ,65589,34815,Consultant                                        ,4, ,0,0,0,0,0,0,10000,50000
587289,587513,2010,I     ,A     , ,BS    ,Photography,      ,      ,80599,104300,Advertising Production Coordinator                ,1, ,0,0,0,0,0,0,10000,50000
587678,587772,2009,I     ,A     , ,BSN   ,Nursing,      ,      ,40140,69000,                                                  ,2, ,0,0,0,0,0,0,1000,10000
592230,592401,2008,I     ,A     , ,BBA   ,Management,I     ,A     ,64517,263400,Transportation Management                         ,1, ,0,0,0,0,0,0,10000,50000
594260,594408,2006,I     ,A     , ,BBA   ,Accounting,      ,      ,65663,176500,"CPA, Tax Staff                                    ",2, ,0,0,0,0,0,0,10000,50000
594325,594365,2010,I     ,A     , ,BBA   ,Marketing,      ,      ,46318,283000,Software Project Engineer                         ,5, ,0,0,0,0,0,0,10000,50000
594471,594655,2009,I     ,A     , ,BSW   ,Social Work,      ,      ,43889,126800,                                                  ,3, ,0,0,0,0,0,0,10000,50000
594573,594665,2006,I     ,A     , ,MSA   ,Accounting,I     ,A     ,83968,106600,External Auditor                                  ,1, ,0,0,0,0,0,0,10000,50000
594609,594664,2006,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,74573,389000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
594744,594809,2011,I     ,A     , ,BS    ,Psychology,      ,      ,64517,109600,                                                  ,2, ,0,0,0,0,0,0,10000,50000
597128,597337,2006,I     ,A     , ,MBA   ,Business General,      ,      ,55297,161800,Aftermarket Business Manager                      ,2, ,0,0,0,0,0,0,10000,50000
597218,597406,2006,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,67412,248000,Inventory Control Analyst                         ,1, ,0,0,0,0,0,0,10000,50000
597598,597782,2010,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,70507,125200,Retention Specialist                              ,2, ,0,0,0,0,0,0,10000,50000
597949,598078,2009,I     ,A     , ,BBA   ,Marketing,      ,      ,76277,73220,                                                  ,4, ,0,0,0,0,0,0,10000,50000
597956,598074,2006,I     ,A     , ,MED   ,General Education,I     ,A     ,62744,162000,Teacher                                           ,1,12/13/2006,0,0,0,0,0,725,10000,50000
598338,598385,2010,I     ,A     , ,BBA   ,Management,      ,      ,39692,174070,Digital Director                                  ,5, ,0,0,0,0,0,0,10000,50000
598378,598397,2006,I     ,I     , ,      , ,      ,      ,65260,215000,Sales Account Manager                             ,0, ,0,0,0,0,0,0,25000,49999
598958,599118,2006,I     ,A     , ,BS    ,Criminal Justice,      ,      ,53249,175597,Security                                          ,5,5/28/2008,0,0,0,0,0,50,10000,50000
600139,600176,2006,I     ,A     , ,BS    ,Psychology,      ,      ,57859,128400,                                                  ,1, ,0,0,0,0,0,0,10000,50000
600203,600444,2006,I     ,A     , ,BS    ,Health Science,      ,      ,70507,85200,RN                                                ,1, ,0,0,0,0,0,0,10000,50000
600321,600564,2008,I     ,A     , ,BA    ,Information Systems,      ,      ,43889,158400,Application Developer                             ,2, ,0,0,0,0,0,0,10000,50000
600484,600529,2006,I     ,A     , ,BBA   ,Finance,      ,      ,47522,85000,"Pricing Modeler, Supply Management                ",3, ,0,0,0,0,0,0,10000,50000
600496,600715,2007,I     ,A     ,Parent,BS    ,Health Science,      ,      ,45325,103400,Chiropracter                                      ,1, ,0,0,0,0,0,0,10000,50000
600567,600773,2007,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,78849,163250,Bridal Consultant                                 ,5, ,0,0,0,0,0,0,10000,50000
600628,600776,2013,I     ,A     , ,BS    ,Health Science,      ,      ,73843,124180,Administrative Assistant                          ,2, ,0,0,0,0,0,0,10000,50000
600684,600836,2013,I     ,A     , ,BS    ,Political Science,      ,      ,43889,107400,Insurance Representative                          ,1, ,0,0,0,0,0,0,10000,50000
602557,602706,2011,S     ,A     , ,BBA   ,Management,      ,      ,57859,175800,Admissions Communication Clerk                    ,1, ,0,0,0,0,0,0,10000,50000
602653,602659,2010,I     ,A     , ,BS    ,Health Communication,      ,      ,50835,70610,Independent Management Consulting Pro.            ,1, ,0,0,0,0,0,0,10000,50000
602973,603203,2009,I     ,A     , ,BS    ,Therapeutic Recreation,I     ,A     ,58730,192000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
603002,603079,2008,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,29883,96000,Deputy Officer                                    ,0, ,0,0,0,0,0,0,0,2500
603308,603338,2007,I     ,A     , ,BS    ,Occup Safety/Health Management,      ,      ,42731,85500,Safety Engineer                                   ,2, ,0,0,0,0,0,0,1000,10000
603310,603438,2011,I     ,A     , ,BA    ,Dance,      ,      ,68707,110000,Strategy Consultant                               ,2, ,0,0,0,0,0,0,10000,50000
603356,603387,2011,I     ,A     , ,BBA   ,Accounting,      ,      ,29588,74900,                                                  ,1, ,0,0,0,0,0,0,10000,50000
605241,605465,2007,I     ,P     ,Parent,      , ,I     ,I     ,57262,651235,Owner                                             ,0, ,0,0,0,0,0,0,50000,99999
606127,606188,2010,I     ,P     ,Parent,      , ,      ,      ,104325,413980,                                                  ,0, ,0,0,0,0,0,0,10000,50000
607572,607658,2007,I     ,P     ,Parent,      , ,      ,      ,57262,212000,Sales                                             ,0, ,0,0,0,0,0,0,10000,50000
608410,608661,2010,I     ,A     , ,BS    ,Criminal Justice,      ,      ,98046,96660,Academic Assistant                                ,2, ,0,0,0,0,0,0,10000,50000
608419,608652,2011,I     ,A     , ,BS    ,Exercise Science,      ,      ,50828,954858,Physical Therapist                                ,1, ,0,0,0,0,0,0,100000,250000
608584,608587,2008,I     ,A     , ,DPT   ,Physical Therapy,      ,      ,68644,157000,Physical Therapist/Site Leader                    ,1, ,0,0,0,0,0,0,10000,50000
608605,608629,2013,I     ,A     , ,BBA   ,Finance,      ,      ,47522,97200,Financial Sales Consultant                        ,1, ,0,0,0,0,0,0,10000,50000
608706,608746,2009,I     ,A     , ,BA    ,English Language and Lit,      ,      ,44893,86800,                                                  ,1,11/21/2008,0,0,0,0,0,10,10000,50000
611074,611234,2012,I     ,A     , ,BBA   ,Management,      ,      ,52221,153200,Recruiter                                         ,2, ,0,0,0,0,0,0,10000,50000
611126,611288,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,43889,94800,Customer Service Advocate                         ,3, ,0,0,0,0,0,0,10000,50000
611399,611516,2010,I     ,A     , ,BBA   ,Finance,      ,      ,62077,116900,Assistant Property Manager                        ,2, ,0,0,0,0,0,0,10000,50000
611581,611761,2008,I     ,A     , ,BBA   ,Marketing,      ,      ,80434,277226,Audit Senior                                      ,4, ,0,0,0,0,0,0,10000,50000
611582,611624,2011,S     ,A     , ,BS    ,Athletic Training,      ,      ,70507,181848,Asst Athletic Trainer                             ,5, ,0,0,0,0,0,0,10000,50000
611627,611849,2008,I     ,A     , ,BBA   ,Marketing,I     ,A     ,56127,273219,Marketing Intern                                  ,7, ,0,0,0,0,0,0,10000,50000
612474,612679,2008,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,67260,164000,Guest Service Representative                      ,2, ,0,0,0,0,0,0,10000,50000
615010,615082,2012,I     ,A     , ,BA    ,Writing,      ,      ,55297,393800,Retail,3, ,0,0,0,0,0,0,10000,50000
615115,615233,2010,I     ,A     , ,BS    ,Hospitality Tourism Mgt,I     ,A     ,48043,148000,Information/Publications Coordinator              ,2, ,0,0,0,0,0,0,1000,10000
615188,615336,2011,I     ,A     , ,BBA   ,Finance,      ,      ,40808,127000,Financial Services Professional                   ,1, ,0,0,0,0,0,0,10000,50000
615429,615510,2012,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,57859,118400,Teacher                                           ,1, ,0,0,0,0,0,0,10000,50000
615645,615689,2010,I     ,A     , ,BBA   ,Finance,I     ,A     ,62744,122800,Sales                                             ,1, ,0,0,0,0,0,0,10000,50000
615660,615728,2012,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,32110,172200,HR Manager - Corporate Retail Operations          ,3, ,0,0,0,0,0,0,10000,50000
616232,616438,2012,I     ,A     , ,BBA   ,Management,I     ,A     ,74626,142400,Licensed Consultant                               ,2, ,0,0,0,0,0,50,10000,50000
616266,616312,2010,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,51406,125000,Administrative Assistant                          ,1, ,0,0,0,0,0,0,10000,50000
618812,619015,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,52996,181400,Advertising Specialist                            ,1, ,0,0,0,0,0,0,10000,50000
618888,619120,2010,I     ,A     , ,BSE   ,Engineering,      ,      ,66161,90000,Engineer                                      ,1, ,0,0,0,0,0,0,10000,50000
619214,619238,2010,I     ,A     , ,MBA   ,Business General,      ,      ,70507,537195,Financial Advisor                                 ,0, ,0,0,0,0,0,0,25000,49999
620894,621146,2012,I     ,A     ,Parent,EDS   ,Leadership,      ,      ,38416,13600,Administator                                      ,1, ,0,0,0,0,0,0,1000,10000
621354,621385,2012,I     ,P     ,Parent,      , ,      ,      ,57262,255000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
624776,624881,2011,I     ,A     , ,BBA   ,Marketing,      ,      ,45598,136800,Account Executive                                 ,6,3/29/2011,0,0,0,0,0,30,10000,50000
625752,625977,2009,I     ,A     , ,BFA   ,Art,      ,      ,79892,272000,                                                  ,3, ,0,0,0,0,0,0,10000,50000
625759,625819,2012,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,41818,117600,                                                  ,2,6/30/2012,0,0,0,0,0,50,1000,10000
625791,625952,2009,I     ,A     , ,BSW   ,Social Work,      ,      ,90864,143066,Youth Program Coordinator                         ,1, ,0,0,0,0,0,0,10000,50000
627478,627621,2010,I     ,A     , ,BBA   ,Accounting,      ,      ,70507,175800,Staff Accountant                                  ,2, ,0,0,0,0,0,0,10000,50000
627533,627770,2011,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,70023,92710,Server           ,2, ,0,0,0,0,0,0,10000,50000
627613,627812,2012,I     ,A     , ,BA    ,English Language and Literature,      ,      ,88238,71800,Analyst                                      ,2, ,0,0,0,0,0,0,10000,50000
627690,627705,2010,I     ,A     , ,BS    ,Mathematics,I     ,A     ,53249,87400,                                                  ,0,4/18/2011,0,0,0,0,0,25,10000,50000
628358,628408,2010,I     ,P     ,Parent,      , ,I     ,I     ,80434,497000,Partner                                           ,0, ,0,0,0,0,0,0,25000,49999
630786,630906,2013,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,26296,48158,Communications and Event Services                 ,6, ,0,0,0,0,0,0,1000,10000
630802,631049,2011,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,44291,160200,Sales Representative                              ,3, ,0,0,0,0,0,0,10000,50000
630803,630983,2011,I     ,A     , ,BME   ,Music,      ,      ,58814,92400,                                                  ,2, ,0,0,0,0,0,0,10000,50000
630988,631111,2011,I     ,A     , ,BBA   ,Marketing,      ,      ,142875,83600,Marketing Assistant                               ,3, ,0,0,0,0,0,0,10000,50000
631706,631818,2011,I     ,A     , ,BS    ,Communications,      ,      ,122280,263000,Student                                           ,2,9/9/2012,0,0,0,0,0,50,10000,50000
632099,632286,2012,I     ,A     , ,BBA   ,Marketing,      ,      ,45773,244100,                                                  ,5,7/23/2013,200,0,200,200,800,800,10000,50000
637927,638078,2009,I     ,A     ,Parent,BBA   ,Marketing,      ,      ,92000,193200,Marketing Development Rep                         ,1, ,0,0,0,0,0,0,10000,50000
637943,638165,2009,I     ,A     , ,BBA   ,Finance,      ,      ,65260,110000,Business Systems Analyst - SAP Retail             ,2, ,0,0,0,0,0,0,10000,50000
642713,642764,2013,I     ,A     , ,BS    ,Psychology,      ,      ,39286,297743,Teacher                                           ,2,12/3/2014,0,0,0,5,0,30,10000,50000
642860,643099,2012,I     ,A     , ,BBA   ,Accounting,      ,      ,54656,95400,Staff Accountant                                  ,1, ,0,0,0,0,0,0,10000,50000
643018,643122,2012,I     ,A     , ,BSE   ,Engineering,      ,      ,57262,157000,Electrical Engineer                               ,1, ,0,0,0,0,0,0,10000,50000
643316,643392,2013,I     ,A     , ,BS    ,Diagnostic Medical Sonography,      ,      ,63641,56650,Ultrasonographer                                  ,1,4/11/2011,0,0,0,0,0,5,10000,50000
